date_id,year,month,quarter,day_of_week_name,day_type
2169,2009,6,2,Saturday,Weekend
2170,2009,6,2,Sunday,Weekend
2171,2009,6,2,Thursday,Weekday
2172,2009,6,2,Tuesday,Weekday
2173,2009,6,2,Wednesday,Weekday
2174,2009,7,3,Friday,Weekday
2175,2009,7,3,Friday,Weekend
2176,2009,7,3,Monday,Weekend
2177,2009,7,3,Monday,Weekday
2178,2009,7,3,Saturday,Weekend
2179,2009,7,3,Sunday,Weekend
2180,2009,7,3,Thursday,Weekday
2181,2009,7,3,Tuesday,Weekday
2182,2009,7,3,Wednesday,Weekday
2183,2009,8,3,Friday,Weekday
2184,2009,8,3,Friday,Weekend
2185,2009,8,3,Monday,Weekend
2186,2009,8,3,Monday,Weekday
2187,2009,8,3,Saturday,Weekend
2188,2009,8,3,Sunday,Weekend
2189,2009,8,3,Thursday,Weekday
2190,2009,8,3,Tuesday,Weekday
2191,2009,8,3,Wednesday,Weekday
2192,2009,9,3,Friday,Weekday
2193,2009,9,3,Friday,Weekend
2194,2009,9,3,Monday,Weekend
2195,2009,9,3,Monday,Weekday
2196,2009,9,3,Saturday,Weekend
2197,2009,9,3,Sunday,Weekend
2198,2009,9,3,Thursday,Weekday
2199,2009,9,3,Tuesday,Weekday
2200,2009,9,3,Wednesday,Weekday
2201,2009,10,4,Friday,Weekday
2202,2009,10,4,Friday,Weekend
2203,2009,10,4,Monday,Weekend
2204,2009,10,4,Monday,Weekday
2205,2009,10,4,Saturday,Weekend
2206,2009,10,4,Sunday,Weekend
2207,2009,10,4,Thursday,Weekday
2208,2009,10,4,Tuesday,Weekday
2209,2009,10,4,Wednesday,Weekday
2210,2009,11,4,Friday,Weekday
2211,2009,11,4,Friday,Weekend
2212,2009,11,4,Monday,Weekend
2213,2009,11,4,Monday,Weekday
2214,2009,11,4,Saturday,Weekend
2215,2009,11,4,Sunday,Weekend
2216,2009,11,4,Thursday,Weekday
2217,2009,11,4,Tuesday,Weekday
2218,2009,11,4,Wednesday,Weekday
2219,2009,12,4,Friday,Weekday
2220,2009,12,4,Friday,Weekend
2221,2009,12,4,Monday,Weekday
2222,2009,12,4,Saturday,Weekend
2223,2009,12,4,Sunday,Weekend
2224,2009,12,4,Thursday,Weekday
2225,2009,12,4,Tuesday,Weekday
2226,2009,12,4,Wednesday,Weekday
2227,2010,1,1,Friday,Weekday
2228,2010,1,1,Friday,Weekend
2229,2010,1,1,Monday,Weekday
2230,2010,1,1,Saturday,Weekend
2231,2010,1,1,Sunday,Weekend
2232,2010,1,1,Thursday,Weekday
2233,2010,1,1,Tuesday,Weekday
2234,2010,1,1,Wednesday,Weekday
2235,2010,2,1,Friday,Weekday
2236,2010,2,1,Friday,Weekend
2237,2010,2,1,Monday,Weekend
2238,2010,2,1,Monday,Weekday
2239,2010,2,1,Saturday,Weekend
2240,2010,2,1,Sunday,Weekend
2241,2010,2,1,Thursday,Weekday
2242,2010,2,1,Tuesday,Weekday
2243,2010,2,1,Wednesday,Weekday
2244,2010,3,1,Friday,Weekday
2245,2010,3,1,Friday,Weekend
2246,2010,3,1,Monday,Weekend
2247,2010,3,1,Monday,Weekday
2248,2010,3,1,Saturday,Weekend
2249,2010,3,1,Sunday,Weekend
2250,2010,3,1,Thursday,Weekday
2251,2010,3,1,Tuesday,Weekday
2252,2010,3,1,Wednesday,Weekday
2253,2010,4,2,Friday,Weekday
2254,2010,4,2,Friday,Weekend
2255,2010,4,2,Monday,Weekend
2256,2010,4,2,Monday,Weekday
2257,2010,4,2,Saturday,Weekend
2258,2010,4,2,Sunday,Weekend
2259,2010,4,2,Thursday,Weekday
2260,2010,4,2,Tuesday,Weekday
2261,2010,4,2,Wednesday,Weekday
2262,2010,5,2,Friday,Weekday
2263,2010,5,2,Friday,Weekend
2264,2010,5,2,Monday,Weekend
2265,2010,5,2,Monday,Weekday
2266,2010,5,2,Saturday,Weekend
2267,2010,5,2,Sunday,Weekend
2268,2010,5,2,Thursday,Weekday
2269,2010,5,2,Tuesday,Weekday
2270,2010,5,2,Wednesday,Weekday
2271,2010,6,2,Friday,Weekday
2272,2010,6,2,Friday,Weekend
2273,2010,6,2,Monday,Weekday
2274,2010,6,2,Saturday,Weekend
2275,2010,6,2,Sunday,Weekend
2276,2010,6,2,Thursday,Weekday
2277,2010,6,2,Tuesday,Weekday
2278,2010,6,2,Wednesday,Weekday
2279,2010,7,3,Friday,Weekday
2280,2010,7,3,Friday,Weekend
2281,2010,7,3,Monday,Weekend
2282,2010,7,3,Monday,Weekday
2283,2010,7,3,Saturday,Weekend
2284,2010,7,3,Sunday,Weekend
2285,2010,7,3,Thursday,Weekday
2286,2010,7,3,Tuesday,Weekday
2287,2010,7,3,Wednesday,Weekday
2288,2010,8,3,Friday,Weekday
2289,2010,8,3,Friday,Weekend
2290,2010,8,3,Monday,Weekend
2291,2010,8,3,Monday,Weekday
2292,2010,8,3,Saturday,Weekend
2293,2010,8,3,Sunday,Weekend
2294,2010,8,3,Thursday,Weekday
2295,2010,8,3,Tuesday,Weekday
2296,2010,8,3,Wednesday,Weekday
2297,2010,9,3,Friday,Weekday
2298,2010,9,3,Friday,Weekend
2299,2010,9,3,Monday,Weekend
2300,2010,9,3,Monday,Weekday
2301,2010,9,3,Saturday,Weekend
2302,2010,9,3,Sunday,Weekend
2303,2010,9,3,Thursday,Weekday
2304,2010,9,3,Tuesday,Weekday
2305,2010,9,3,Wednesday,Weekday
2306,2010,10,4,Friday,Weekday
2307,2010,10,4,Friday,Weekend
2308,2010,10,4,Monday,Weekend
2309,2010,10,4,Monday,Weekday
2310,2010,10,4,Saturday,Weekend
2311,2010,10,4,Sunday,Weekend
2312,2010,10,4,Thursday,Weekday
2313,2010,10,4,Tuesday,Weekday
2314,2010,10,4,Wednesday,Weekday
2315,2010,11,4,Friday,Weekday
2316,2010,11,4,Friday,Weekend
2317,2010,11,4,Monday,Weekend
2318,2010,11,4,Monday,Weekday
2319,2010,11,4,Saturday,Weekend
2320,2010,11,4,Sunday,Weekend
2321,2010,11,4,Thursday,Weekday
2322,2010,11,4,Tuesday,Weekday
2323,2010,11,4,Wednesday,Weekday
2324,2010,12,4,Friday,Weekday
2325,2010,12,4,Friday,Weekend
2326,2010,12,4,Monday,Weekend
2327,2010,12,4,Monday,Weekday
2328,2010,12,4,Saturday,Weekend
2329,2010,12,4,Sunday,Weekend
2330,2010,12,4,Thursday,Weekday
2331,2010,12,4,Tuesday,Weekday
2332,2010,12,4,Wednesday,Weekday
2333,2011,1,1,Friday,Weekday
2334,2011,1,1,Friday,Weekend
2335,2011,1,1,Monday,Weekday
2336,2011,1,1,Saturday,Weekend
2337,2011,1,1,Sunday,Weekend
2338,2011,1,1,Thursday,Weekday
2339,2011,1,1,Tuesday,Weekday
2340,2011,1,1,Wednesday,Weekday
2341,2011,2,1,Friday,Weekday
2342,2011,2,1,Friday,Weekend
2343,2011,2,1,Monday,Weekend
2344,2011,2,1,Monday,Weekday
2345,2011,2,1,Saturday,Weekend
2346,2011,2,1,Sunday,Weekend
2347,2011,2,1,Thursday,Weekday
2348,2011,2,1,Tuesday,Weekday
2349,2011,2,1,Wednesday,Weekday
2350,2011,3,1,Friday,Weekday
2351,2011,3,1,Friday,Weekend
2352,2011,3,1,Monday,Weekend
2353,2011,3,1,Monday,Weekday
2354,2011,3,1,Saturday,Weekend
2355,2011,3,1,Sunday,Weekend
2356,2011,3,1,Thursday,Weekday
2357,2011,3,1,Tuesday,Weekday
2358,2011,3,1,Wednesday,Weekday
2359,2011,4,2,Friday,Weekday
2360,2011,4,2,Friday,Weekend
2361,2011,4,2,Monday,Weekday
2362,2011,4,2,Saturday,Weekend
2363,2011,4,2,Sunday,Weekend
2364,2011,4,2,Thursday,Weekday
2365,2011,4,2,Tuesday,Weekday
2366,2011,4,2,Wednesday,Weekday
2367,2011,5,2,Friday,Weekday
2368,2011,5,2,Friday,Weekend
2369,2011,5,2,Monday,Weekend
2370,2011,5,2,Monday,Weekday
2371,2011,5,2,Saturday,Weekend
2372,2011,5,2,Sunday,Weekend
2373,2011,5,2,Thursday,Weekday
2374,2011,5,2,Tuesday,Weekday
2375,2011,5,2,Wednesday,Weekday
2376,2011,6,2,Friday,Weekday
2377,2011,6,2,Friday,Weekend
2378,2011,6,2,Monday,Weekend
2379,2011,6,2,Monday,Weekday
2380,2011,6,2,Saturday,Weekend
2381,2011,6,2,Sunday,Weekend
2382,2011,6,2,Thursday,Weekday
2383,2011,6,2,Tuesday,Weekday
2384,2011,6,2,Wednesday,Weekday
2385,2011,7,3,Friday,Weekday
2386,2011,7,3,Friday,Weekend
2387,2011,7,3,Monday,Weekday
2388,2011,7,3,Saturday,Weekend
2389,2011,7,3,Sunday,Weekend
2390,2011,7,3,Thursday,Weekday
2391,2011,7,3,Tuesday,Weekday
2392,2011,7,3,Wednesday,Weekday
2393,2011,8,3,Friday,Weekday
2394,2011,8,3,Friday,Weekend
2395,2011,8,3,Monday,Weekday
2396,2011,8,3,Saturday,Weekend
2397,2011,8,3,Sunday,Weekend
2398,2011,8,3,Thursday,Weekday
2399,2011,8,3,Tuesday,Weekday
2400,2011,8,3,Wednesday,Weekday
2401,2011,9,3,Friday,Weekday
2402,2011,9,3,Friday,Weekend
2403,2011,9,3,Monday,Weekend
2404,2011,9,3,Monday,Weekday
2405,2011,9,3,Saturday,Weekend
2406,2011,9,3,Sunday,Weekend
2407,2011,9,3,Thursday,Weekday
2408,2011,9,3,Tuesday,Weekday
2409,2011,9,3,Wednesday,Weekday
2410,2011,10,4,Friday,Weekday
2411,2011,10,4,Friday,Weekend
2412,2011,10,4,Monday,Weekend
2413,2011,10,4,Monday,Weekday
2414,2011,10,4,Saturday,Weekend
2415,2011,10,4,Sunday,Weekend
2416,2011,10,4,Thursday,Weekday
2417,2011,10,4,Tuesday,Weekday
2418,2011,10,4,Wednesday,Weekday
2419,2011,11,4,Friday,Weekday
2420,2011,11,4,Friday,Weekend
2421,2011,11,4,Monday,Weekend
2422,2011,11,4,Monday,Weekday
2423,2011,11,4,Saturday,Weekend
2424,2011,11,4,Sunday,Weekend
2425,2011,11,4,Thursday,Weekday
2426,2011,11,4,Tuesday,Weekday
2427,2011,11,4,Wednesday,Weekday
2428,2011,12,4,Friday,Weekday
2429,2011,12,4,Friday,Weekend
2430,2011,12,4,Monday,Weekday
2431,2011,12,4,Saturday,Weekend
2432,2011,12,4,Sunday,Weekend
2433,2011,12,4,Thursday,Weekday
2434,2011,12,4,Tuesday,Weekday
2435,2011,12,4,Wednesday,Weekday
2436,2012,1,1,Friday,Weekday
2437,2012,1,1,Friday,Weekend
2438,2012,1,1,Monday,Weekend
2439,2012,1,1,Monday,Weekday
2440,2012,1,1,Saturday,Weekend
2441,2012,1,1,Sunday,Weekend
2442,2012,1,1,Thursday,Weekday
2443,2012,1,1,Tuesday,Weekday
2444,2012,1,1,Wednesday,Weekday
2445,2012,2,1,Friday,Weekday
2446,2012,2,1,Friday,Weekend
2447,2012,2,1,Monday,Weekend
2448,2012,2,1,Monday,Weekday
2449,2012,2,1,Saturday,Weekend
2450,2012,2,1,Sunday,Weekend
2451,2012,2,1,Thursday,Weekday
2452,2012,2,1,Tuesday,Weekday
2453,2012,2,1,Wednesday,Weekday
2454,2012,3,1,Friday,Weekday
2455,2012,3,1,Friday,Weekend
2456,2012,3,1,Monday,Weekday
2457,2012,3,1,Saturday,Weekend
2458,2012,3,1,Sunday,Weekend
2459,2012,3,1,Thursday,Weekday
2460,2012,3,1,Tuesday,Weekday
2461,2012,3,1,Wednesday,Weekday
2462,2012,4,2,Friday,Weekday
2463,2012,4,2,Friday,Weekend
2464,2012,4,2,Monday,Weekend
2465,2012,4,2,Monday,Weekday
2466,2012,4,2,Saturday,Weekend
2467,2012,4,2,Sunday,Weekend
2468,2012,4,2,Thursday,Weekday
2469,2012,4,2,Tuesday,Weekday
2470,2012,4,2,Wednesday,Weekday
2471,2012,5,2,Friday,Weekday
2472,2012,5,2,Friday,Weekend
2473,2012,5,2,Monday,Weekday
2474,2012,5,2,Saturday,Weekend
2475,2012,5,2,Sunday,Weekend
2476,2012,5,2,Thursday,Weekday
2477,2012,5,2,Tuesday,Weekday
2478,2012,5,2,Wednesday,Weekday
2479,2012,6,2,Friday,Weekday
2480,2012,6,2,Friday,Weekend
2481,2012,6,2,Monday,Weekend
2482,2012,6,2,Monday,Weekday
2483,2012,6,2,Saturday,Weekend
2484,2012,6,2,Sunday,Weekend
2485,2012,6,2,Thursday,Weekday
2486,2012,6,2,Tuesday,Weekday
2487,2012,6,2,Wednesday,Weekday
2488,2012,7,3,Friday,Weekday
2489,2012,7,3,Friday,Weekend
2490,2012,7,3,Monday,Weekend
2491,2012,7,3,Monday,Weekday
2492,2012,7,3,Saturday,Weekend
2493,2012,7,3,Sunday,Weekend
2494,2012,7,3,Thursday,Weekday
2495,2012,7,3,Tuesday,Weekday
2496,2012,7,3,Wednesday,Weekday
2497,2012,8,3,Friday,Weekday
2498,2012,8,3,Friday,Weekend
2499,2012,8,3,Monday,Weekend
2500,2012,8,3,Monday,Weekday
2501,2012,8,3,Saturday,Weekend
2502,2012,8,3,Sunday,Weekend
2503,2012,8,3,Thursday,Weekday
2504,2012,8,3,Tuesday,Weekday
2505,2012,8,3,Wednesday,Weekday
2506,2012,9,3,Friday,Weekday
2507,2012,9,3,Friday,Weekend
2508,2012,9,3,Monday,Weekend
2509,2012,9,3,Monday,Weekday
2510,2012,9,3,Saturday,Weekend
2511,2012,9,3,Sunday,Weekend
2512,2012,9,3,Thursday,Weekday
2513,2012,9,3,Tuesday,Weekday
2514,2012,9,3,Wednesday,Weekday
2515,2012,10,4,Friday,Weekday
2516,2012,10,4,Friday,Weekend
2517,2012,10,4,Monday,Weekend
2518,2012,10,4,Monday,Weekday
2519,2012,10,4,Saturday,Weekend
2520,2012,10,4,Sunday,Weekend
2521,2012,10,4,Thursday,Weekday
2522,2012,10,4,Tuesday,Weekday
2523,2012,10,4,Wednesday,Weekday
2524,2012,11,4,Friday,Weekday
2525,2012,11,4,Friday,Weekend
2526,2012,11,4,Monday,Weekend
2527,2012,11,4,Monday,Weekday
2528,2012,11,4,Saturday,Weekend
2529,2012,11,4,Sunday,Weekend
2530,2012,11,4,Thursday,Weekday
2531,2012,11,4,Tuesday,Weekday
2532,2012,11,4,Wednesday,Weekday
2533,2012,12,4,Friday,Weekday
2534,2012,12,4,Friday,Weekend
2535,2012,12,4,Monday,Weekend
2536,2012,12,4,Monday,Weekday
2537,2012,12,4,Saturday,Weekend
2538,2012,12,4,Sunday,Weekend
2539,2012,12,4,Thursday,Weekday
2540,2012,12,4,Tuesday,Weekday
2541,2012,12,4,Wednesday,Weekday
2542,2013,1,1,Friday,Weekday
2543,2013,1,1,Friday,Weekend
2544,2013,1,1,Monday,Weekend
2545,2013,1,1,Monday,Weekday
2546,2013,1,1,Saturday,Weekend
2547,2013,1,1,Sunday,Weekend
2548,2013,1,1,Thursday,Weekday
2549,2013,1,1,Tuesday,Weekday
2550,2013,1,1,Wednesday,Weekday
2551,2013,2,1,Friday,Weekday
2552,2013,2,1,Friday,Weekend
2553,2013,2,1,Monday,Weekend
2554,2013,2,1,Monday,Weekday
2555,2013,2,1,Saturday,Weekend
2556,2013,2,1,Sunday,Weekend
2557,2013,2,1,Thursday,Weekday
2558,2013,2,1,Tuesday,Weekday
2559,2013,2,1,Wednesday,Weekday
2560,2013,3,1,Friday,Weekday
2561,2013,3,1,Friday,Weekend
2562,2013,3,1,Monday,Weekday
2563,2013,3,1,Saturday,Weekend
2564,2013,3,1,Sunday,Weekend
2565,2013,3,1,Thursday,Weekday
2566,2013,3,1,Tuesday,Weekday
2567,2013,3,1,Wednesday,Weekday
2568,2013,4,2,Friday,Weekday
2569,2013,4,2,Friday,Weekend
2570,2013,4,2,Monday,Weekend
2571,2013,4,2,Monday,Weekday
2572,2013,4,2,Saturday,Weekend
2573,2013,4,2,Sunday,Weekend
2574,2013,4,2,Thursday,Weekday
2575,2013,4,2,Tuesday,Weekday
2576,2013,4,2,Wednesday,Weekday
2577,2013,5,2,Friday,Weekday
2578,2013,5,2,Friday,Weekend
2579,2013,5,2,Monday,Weekday
2580,2013,5,2,Saturday,Weekend
2581,2013,5,2,Sunday,Weekend
2582,2013,5,2,Thursday,Weekday
2583,2013,5,2,Tuesday,Weekday
2584,2013,5,2,Wednesday,Weekday
2585,2013,6,2,Friday,Weekday
2586,2013,6,2,Friday,Weekend
2587,2013,6,2,Monday,Weekday
2588,2013,6,2,Saturday,Weekend
2589,2013,6,2,Sunday,Weekend
2590,2013,6,2,Thursday,Weekday
2591,2013,6,2,Tuesday,Weekday
2592,2013,6,2,Wednesday,Weekday
2593,2013,7,3,Friday,Weekday
2594,2013,7,3,Friday,Weekend
2595,2013,7,3,Monday,Weekday
2596,2013,7,3,Saturday,Weekend
2597,2013,7,3,Sunday,Weekend
2598,2013,7,3,Thursday,Weekday
2599,2013,7,3,Tuesday,Weekday
2600,2013,7,3,Wednesday,Weekday
2601,2013,8,3,Friday,Weekday
2602,2013,8,3,Friday,Weekend
2603,2013,8,3,Monday,Weekday
2604,2013,8,3,Saturday,Weekend
2605,2013,8,3,Sunday,Weekend
2606,2013,8,3,Thursday,Weekday
2607,2013,8,3,Tuesday,Weekday
2608,2013,8,3,Wednesday,Weekday
2609,2013,9,3,Friday,Weekday
2610,2013,9,3,Friday,Weekend
2611,2013,9,3,Monday,Weekend
2612,2013,9,3,Monday,Weekday
2613,2013,9,3,Saturday,Weekend
2614,2013,9,3,Sunday,Weekend
2615,2013,9,3,Thursday,Weekday
2616,2013,9,3,Tuesday,Weekday
2617,2013,9,3,Wednesday,Weekday
2618,2013,10,4,Friday,Weekday
2619,2013,10,4,Friday,Weekend
2620,2013,10,4,Monday,Weekend
2621,2013,10,4,Monday,Weekday
2622,2013,10,4,Saturday,Weekend
2623,2013,10,4,Sunday,Weekend
2624,2013,10,4,Thursday,Weekday
2625,2013,10,4,Tuesday,Weekday
2626,2013,10,4,Wednesday,Weekday
2627,2013,11,4,Friday,Weekday
2628,2013,11,4,Friday,Weekend
2629,2013,11,4,Monday,Weekend
2630,2013,11,4,Monday,Weekday
2631,2013,11,4,Saturday,Weekend
2632,2013,11,4,Sunday,Weekend
2633,2013,11,4,Thursday,Weekday
2634,2013,11,4,Tuesday,Weekday
2635,2013,11,4,Wednesday,Weekday
2636,2013,12,4,Friday,Weekday
2637,2013,12,4,Friday,Weekend
2638,2013,12,4,Monday,Weekend
2639,2013,12,4,Monday,Weekday
2640,2013,12,4,Saturday,Weekend
2641,2013,12,4,Sunday,Weekend
2642,2013,12,4,Thursday,Weekday
2643,2013,12,4,Tuesday,Weekday
2644,2013,12,4,Wednesday,Weekday
2645,2014,1,1,Friday,Weekday
2646,2014,1,1,Friday,Weekend
2647,2014,1,1,Monday,Weekend
2648,2014,1,1,Monday,Weekday
2649,2014,1,1,Saturday,Weekend
2650,2014,1,1,Sunday,Weekend
2651,2014,1,1,Thursday,Weekday
2652,2014,1,1,Tuesday,Weekday
2653,2014,1,1,Wednesday,Weekday
2654,2014,2,1,Friday,Weekday
2655,2014,2,1,Friday,Weekend
2656,2014,2,1,Monday,Weekend
2657,2014,2,1,Monday,Weekday
2658,2014,2,1,Saturday,Weekend
2659,2014,2,1,Sunday,Weekend
2660,2014,2,1,Thursday,Weekday
2661,2014,2,1,Tuesday,Weekday
2662,2014,2,1,Wednesday,Weekday
2663,2014,3,1,Friday,Weekday
2664,2014,3,1,Friday,Weekend
2665,2014,3,1,Monday,Weekend
2666,2014,3,1,Monday,Weekday
2667,2014,3,1,Saturday,Weekend
2668,2014,3,1,Sunday,Weekend
2669,2014,3,1,Thursday,Weekday
2670,2014,3,1,Tuesday,Weekday
2671,2014,3,1,Wednesday,Weekday
2672,2014,4,2,Friday,Weekday
2673,2014,4,2,Friday,Weekend
2674,2014,4,2,Monday,Weekend
2675,2014,4,2,Monday,Weekday
2676,2014,4,2,Saturday,Weekend
2677,2014,4,2,Sunday,Weekend
2678,2014,4,2,Thursday,Weekday
2679,2014,4,2,Tuesday,Weekday
2680,2014,4,2,Wednesday,Weekday
2681,2014,5,2,Friday,Weekday
2682,2014,5,2,Friday,Weekend
2683,2014,5,2,Monday,Weekday
2684,2014,5,2,Saturday,Weekend
2685,2014,5,2,Sunday,Weekend
2686,2014,5,2,Thursday,Weekday
2687,2014,5,2,Tuesday,Weekday
2688,2014,5,2,Wednesday,Weekday
2689,2014,6,2,Friday,Weekday
2690,2014,6,2,Friday,Weekend
2691,2014,6,2,Monday,Weekday
2692,2014,6,2,Saturday,Weekend
2693,2014,6,2,Sunday,Weekend
2694,2014,6,2,Thursday,Weekday
2695,2014,6,2,Tuesday,Weekday
2696,2014,6,2,Wednesday,Weekday
2697,2014,7,3,Friday,Weekday
2698,2014,7,3,Friday,Weekend
2699,2014,7,3,Monday,Weekend
2700,2014,7,3,Monday,Weekday
2701,2014,7,3,Saturday,Weekend
2702,2014,7,3,Sunday,Weekend
2703,2014,7,3,Thursday,Weekday
2704,2014,7,3,Tuesday,Weekday
2705,2014,7,3,Wednesday,Weekday
2706,2014,8,3,Friday,Weekday
2707,2014,8,3,Friday,Weekend
2708,2014,8,3,Monday,Weekday
2709,2014,8,3,Saturday,Weekend
2710,2014,8,3,Sunday,Weekend
2711,2014,8,3,Thursday,Weekday
2712,2014,8,3,Tuesday,Weekday
2713,2014,8,3,Wednesday,Weekday
2714,2014,9,3,Friday,Weekday
2715,2014,9,3,Friday,Weekend
2716,2014,9,3,Monday,Weekend
2717,2014,9,3,Monday,Weekday
2718,2014,9,3,Saturday,Weekend
2719,2014,9,3,Sunday,Weekend
2720,2014,9,3,Thursday,Weekday
2721,2014,9,3,Tuesday,Weekday
2722,2014,9,3,Wednesday,Weekday
2723,2014,10,4,Friday,Weekday
2724,2014,10,4,Friday,Weekend
2725,2014,10,4,Monday,Weekend
2726,2014,10,4,Monday,Weekday
2727,2014,10,4,Saturday,Weekend
2728,2014,10,4,Sunday,Weekend
2729,2014,10,4,Thursday,Weekday
2730,2014,10,4,Tuesday,Weekday
2731,2014,10,4,Wednesday,Weekday
2732,2014,11,4,Friday,Weekday
2733,2014,11,4,Friday,Weekend
2734,2014,11,4,Monday,Weekday
2735,2014,11,4,Saturday,Weekend
2736,2014,11,4,Sunday,Weekend
2737,2014,11,4,Thursday,Weekday
2738,2014,11,4,Tuesday,Weekday
2739,2014,11,4,Wednesday,Weekday
2740,2014,12,4,Friday,Weekday
2741,2014,12,4,Friday,Weekend
2742,2014,12,4,Monday,Weekend
2743,2014,12,4,Monday,Weekday
2744,2014,12,4,Saturday,Weekend
2745,2014,12,4,Sunday,Weekend
2746,2014,12,4,Thursday,Weekday
2747,2014,12,4,Tuesday,Weekday
2748,2014,12,4,Wednesday,Weekday
2749,2015,1,1,Friday,Weekday
2750,2015,1,1,Friday,Weekend
2751,2015,1,1,Monday,Weekend
2752,2015,1,1,Monday,Weekday
2753,2015,1,1,Saturday,Weekend
2754,2015,1,1,Sunday,Weekend
2755,2015,1,1,Thursday,Weekday
2756,2015,1,1,Tuesday,Weekday
2757,2015,1,1,Wednesday,Weekday
2758,2015,2,1,Friday,Weekday
2759,2015,2,1,Friday,Weekend
2760,2015,2,1,Monday,Weekend
2761,2015,2,1,Monday,Weekday
2762,2015,2,1,Saturday,Weekend
2763,2015,2,1,Sunday,Weekend
2764,2015,2,1,Thursday,Weekday
2765,2015,2,1,Tuesday,Weekday
2766,2015,2,1,Wednesday,Weekday
2767,2015,3,1,Friday,Weekday
2768,2015,3,1,Friday,Weekend
2769,2015,3,1,Monday,Weekend
2770,2015,3,1,Monday,Weekday
2771,2015,3,1,Saturday,Weekend
2772,2015,3,1,Sunday,Weekend
2773,2015,3,1,Thursday,Weekday
2774,2015,3,1,Tuesday,Weekday
2775,2015,3,1,Wednesday,Weekday
2776,2015,4,2,Friday,Weekday
2777,2015,4,2,Friday,Weekend
2778,2015,4,2,Monday,Weekend
2779,2015,4,2,Monday,Weekday
2780,2015,4,2,Saturday,Weekend
2781,2015,4,2,Sunday,Weekend
2782,2015,4,2,Thursday,Weekday
2783,2015,4,2,Tuesday,Weekday
2784,2015,4,2,Wednesday,Weekday
2785,2015,5,2,Friday,Weekday
2786,2015,5,2,Friday,Weekend
2787,2015,5,2,Monday,Weekday
2788,2015,5,2,Saturday,Weekend
2789,2015,5,2,Sunday,Weekend
2790,2015,5,2,Thursday,Weekday
2791,2015,5,2,Tuesday,Weekday
2792,2015,5,2,Wednesday,Weekday
2793,2015,6,2,Friday,Weekday
2794,2015,6,2,Friday,Weekend
2795,2015,6,2,Monday,Weekend
2796,2015,6,2,Monday,Weekday
2797,2015,6,2,Saturday,Weekend
2798,2015,6,2,Sunday,Weekend
2799,2015,6,2,Thursday,Weekday
2800,2015,6,2,Tuesday,Weekday
2801,2015,6,2,Wednesday,Weekday
2802,2015,7,3,Friday,Weekday
2803,2015,7,3,Friday,Weekend
2804,2015,7,3,Monday,Weekend
2805,2015,7,3,Monday,Weekday
2806,2015,7,3,Saturday,Weekend
2807,2015,7,3,Sunday,Weekend
2808,2015,7,3,Thursday,Weekday
2809,2015,7,3,Tuesday,Weekday
2810,2015,7,3,Wednesday,Weekday
2811,2015,8,3,Friday,Weekday
2812,2015,8,3,Friday,Weekend
2813,2015,8,3,Monday,Weekend
2814,2015,8,3,Monday,Weekday
2815,2015,8,3,Saturday,Weekend
2816,2015,8,3,Sunday,Weekend
2817,2015,8,3,Thursday,Weekday
2818,2015,8,3,Tuesday,Weekday
2819,2015,8,3,Wednesday,Weekday
2820,2015,9,3,Friday,Weekday
2821,2015,9,3,Friday,Weekend
2822,2015,9,3,Monday,Weekend
2823,2015,9,3,Monday,Weekday
2824,2015,9,3,Saturday,Weekend
2825,2015,9,3,Sunday,Weekend
2826,2015,9,3,Thursday,Weekday
2827,2015,9,3,Tuesday,Weekday
2828,2015,9,3,Wednesday,Weekday
2829,2015,10,4,Friday,Weekday
2830,2015,10,4,Friday,Weekend
2831,2015,10,4,Monday,Weekend
2832,2015,10,4,Monday,Weekday
2833,2015,10,4,Saturday,Weekend
2834,2015,10,4,Sunday,Weekend
2835,2015,10,4,Thursday,Weekday
2836,2015,10,4,Tuesday,Weekday
2837,2015,10,4,Wednesday,Weekday
2838,2015,11,4,Friday,Weekday
2839,2015,11,4,Friday,Weekend
2840,2015,11,4,Monday,Weekend
2841,2015,11,4,Monday,Weekday
2842,2015,11,4,Saturday,Weekend
2843,2015,11,4,Sunday,Weekend
2844,2015,11,4,Thursday,Weekday
2845,2015,11,4,Tuesday,Weekday
2846,2015,11,4,Wednesday,Weekday
2847,2015,12,4,Friday,Weekday
2848,2015,12,4,Monday,Weekend
2849,2015,12,4,Monday,Weekday
2850,2015,12,4,Saturday,Weekend
2851,2015,12,4,Sunday,Weekend
2852,2015,12,4,Thursday,Weekday
2853,2015,12,4,Tuesday,Weekday
2854,2015,12,4,Wednesday,Weekday
2855,2016,1,1,Friday,Weekday
2856,2016,1,1,Friday,Weekend
2857,2016,1,1,Monday,Weekend
2858,2016,1,1,Monday,Weekday
2859,2016,1,1,Saturday,Weekend
2860,2016,1,1,Sunday,Weekend
2861,2016,1,1,Thursday,Weekday
2862,2016,1,1,Tuesday,Weekday
2863,2016,1,1,Wednesday,Weekday
2864,2016,2,1,Friday,Weekday
2865,2016,2,1,Friday,Weekend
2866,2016,2,1,Monday,Weekend
2867,2016,2,1,Monday,Weekday
2868,2016,2,1,Saturday,Weekend
2869,2016,2,1,Sunday,Weekend
2870,2016,2,1,Thursday,Weekday
2871,2016,2,1,Tuesday,Weekday
2872,2016,2,1,Wednesday,Weekday
2873,2016,3,1,Friday,Weekday
