fact_crash_id,crash_id,date_id,holiday_id,location_id,road_id,vehicle_id,crash_type_id,number_fatalities,crash_count
19922034,19922034,317,2,66,16,1,2,1,1
19921547,19921547,317,2,797,16,11,2,1,1
19921327,19921327,317,2,797,16,11,1,1,1
19922309,19922309,317,2,66,95,1,2,1,1
19924112,19924112,317,2,803,14,11,1,2,1
19921428,19921428,317,2,797,30,11,1,1,1
19921566,19921566,317,2,797,17,11,2,1,1
19924107,19924107,317,2,803,30,11,2,1,1
19923284,19923284,317,2,778,30,11,2,3,1
19923225,19923225,317,2,778,16,11,1,1,1
19921524,19921524,318,2,797,17,11,1,1,1
19925163,19925163,318,2,7,6,11,1,5,1
19921234,19921234,318,2,797,6,11,1,1,1
19922220,19922220,318,2,66,30,1,1,4,1
19922261,19922261,318,2,66,16,1,1,1,1
19922273,19922273,318,2,66,30,1,1,1,1
19923291,19923291,318,2,778,16,11,1,1,1
19921134,19921134,318,2,797,30,11,1,1,1
19923213,19923213,318,2,778,30,11,1,1,1
19921481,19921481,318,2,797,30,11,1,1,1
19922361,19922361,318,2,66,16,1,1,1,1
19923117,19923117,318,2,778,30,11,2,2,1
19924093,19924093,318,2,803,16,11,1,1,1
19922084,19922084,318,2,66,30,1,1,1,1
19922071,19922071,318,2,66,30,1,2,1,1
19921223,19921223,318,2,797,30,11,1,1,1
19923126,19923126,318,2,778,30,11,1,1,1
19924059,19924059,318,2,803,17,11,2,1,1
19921340,19921340,318,2,797,16,11,2,1,1
19921092,19921092,318,2,797,30,13,2,2,1
19923200,19923200,318,2,778,30,12,2,1,1
19921370,19921370,318,2,797,16,11,1,1,1
19921021,19921021,318,2,797,30,11,1,1,1
19925075,19925075,318,2,7,14,11,1,1,1
19926049,19926049,319,2,668,30,11,1,1,1
19923305,19923305,319,2,778,30,11,1,1,1
19922129,19922129,319,2,66,95,8,1,1,1
19922358,19922358,319,2,66,95,1,1,1,1
19921361,19921361,319,2,797,30,11,1,1,1
19921284,19921284,319,2,797,30,11,1,1,1
19921506,19921506,319,2,797,17,11,1,1,1
19922311,19922311,319,2,66,30,1,2,2,1
19926044,19926044,319,2,668,30,11,1,5,1
19922240,19922240,319,2,66,16,1,1,1,1
19923009,19923009,319,2,778,30,11,1,1,1
19922226,19922226,319,2,66,30,1,2,1,1
19922313,19922313,319,2,66,30,1,2,1,1
19923283,19923283,319,2,778,16,11,1,1,1
19926052,19926052,319,2,668,30,11,1,1,1
19921192,19921192,319,2,797,16,11,2,1,1
19926019,19926019,319,2,668,30,11,2,1,1
19923128,19923128,319,2,778,17,11,2,1,1
19922337,19922337,319,2,66,16,1,1,1,1
19922079,19922079,319,2,66,30,1,2,1,1
19925165,19925165,319,2,7,6,11,2,1,1
19922248,19922248,319,2,66,95,1,1,1,1
19922177,19922177,319,2,66,30,1,2,1,1
19921267,19921267,319,2,797,16,11,2,1,1
19923326,19923326,319,2,778,16,11,1,1,1
19921472,19921472,319,2,797,16,11,1,2,1
19921227,19921227,320,2,797,16,11,2,1,1
19921409,19921409,320,2,797,16,11,1,1,1
19921025,19921025,320,2,797,14,12,2,1,1
19921364,19921364,320,2,797,17,12,2,1,1
19922196,19922196,320,2,66,30,1,2,1,1
19921530,19921530,320,2,797,30,11,1,2,1
19923182,19923182,320,2,778,16,11,2,1,1
19921172,19921172,320,2,797,16,11,2,1,1
19921504,19921504,320,2,797,16,13,1,1,1
19921534,19921534,320,2,797,16,11,1,1,1
19921051,19921051,320,2,797,14,12,2,1,1
19922001,19922001,320,2,66,30,1,1,1,1
19922041,19922041,320,2,66,16,1,1,1,1
19924033,19924033,320,2,803,30,12,2,2,1
19921067,19921067,320,2,797,16,11,2,1,1
19921059,19921059,320,2,797,16,11,1,1,1
19921542,19921542,320,2,797,16,11,1,1,1
19923262,19923262,320,2,778,30,11,1,1,1
19922241,19922241,320,2,66,30,1,1,1,1
19926053,19926053,320,2,668,21,11,2,1,1
19926011,19926011,320,2,668,30,11,2,2,1
19921395,19921395,320,2,797,16,11,2,1,1
19927042,19927042,320,2,229,17,11,1,1,1
19921499,19921499,320,2,797,6,11,2,1,1
19923324,19923324,320,2,778,16,11,1,1,1
19921112,19921112,320,2,797,16,11,1,1,1
19923257,19923257,320,2,778,30,11,1,1,1
19925090,19925090,321,2,7,21,11,1,1,1
19924063,19924063,321,2,803,16,11,2,1,1
19922204,19922204,321,2,66,16,1,1,1,1
19921573,19921573,321,2,797,17,11,2,1,1
19922014,19922014,321,2,66,16,1,1,2,1
19921559,19921559,321,2,797,16,11,2,2,1
19922159,19922159,321,2,66,30,1,1,1,1
19921085,19921085,321,2,797,30,11,1,1,1
19921143,19921143,321,2,797,16,12,2,1,1
19921429,19921429,321,2,797,16,11,1,1,1
19926001,19926001,321,2,668,30,11,2,1,1
19923229,19923229,321,2,778,30,11,2,1,1
19925017,19925017,321,2,7,14,11,1,1,1
19921126,19921126,322,2,797,16,11,1,1,1
19923269,19923269,322,2,778,30,12,1,1,1
19923118,19923118,322,2,778,17,11,2,3,1
19922148,19922148,322,2,66,16,1,2,1,1
19926043,19926043,322,2,668,30,11,1,1,1
19921457,19921457,322,2,797,30,11,1,1,1
19925146,19925146,322,2,7,14,11,2,2,1
19923325,19923325,322,2,778,30,11,2,1,1
19921416,19921416,322,2,797,17,14,2,1,1
19922292,19922292,322,2,66,16,1,1,1,1
19923111,19923111,322,2,778,30,11,2,1,1
19924125,19924125,322,2,803,16,11,2,1,1
19923110,19923110,322,2,778,16,12,2,1,1
19921160,19921160,322,2,797,16,11,2,1,1
19923240,19923240,322,2,778,30,11,2,1,1
19921119,19921119,322,2,797,16,11,1,1,1
19923215,19923215,322,2,778,16,11,2,1,1
19922009,19922009,322,2,66,95,1,2,1,1
19921283,19921283,322,2,797,16,11,2,1,1
19921219,19921219,309,2,797,16,11,1,1,1
19925124,19925124,309,2,7,16,11,1,1,1
19921442,19921442,309,2,797,16,11,1,1,1
19921317,19921317,309,2,797,30,12,2,1,1
19923361,19923361,309,2,778,30,12,1,1,1
19921510,19921510,309,2,797,16,11,2,1,1
19924119,19924119,309,2,803,14,11,2,1,1
19922067,19922067,309,2,66,30,1,1,1,1
19921032,19921032,309,2,797,16,11,2,1,1
19921333,19921333,309,2,797,30,11,2,1,1
19926018,19926018,309,2,668,30,11,1,1,1
19921422,19921422,309,2,797,16,11,1,1,1
19923214,19923214,309,2,778,30,11,2,1,1
19922278,19922278,309,2,66,30,1,2,1,1
19921348,19921348,309,2,797,16,11,2,1,1
19924086,19924086,309,2,803,16,11,1,1,1
19923042,19923042,309,2,778,16,11,1,1,1
19921041,19921041,309,2,797,16,11,1,1,1
19925044,19925044,309,2,7,21,11,1,2,1
19921365,19921365,309,2,797,30,11,2,1,1
19921074,19921074,309,2,797,16,11,1,1,1
19923012,19923012,309,2,778,16,11,1,1,1
19922296,19922296,309,2,66,16,1,1,1,1
19925170,19925170,309,2,7,17,11,1,1,1
19925141,19925141,309,2,7,14,11,1,1,1
19925148,19925148,310,2,7,14,11,1,1,1
19925026,19925026,310,2,7,16,11,1,1,1
19922046,19922046,310,2,66,30,1,1,1,1
19921276,19921276,310,2,797,30,12,1,1,1
19922353,19922353,310,2,66,16,1,2,1,1
19923149,19923149,310,2,778,30,11,2,1,1
19922150,19922150,310,2,66,95,1,2,1,1
19925091,19925091,310,2,7,14,11,2,2,1
19921170,19921170,310,2,797,16,11,1,1,1
19925025,19925025,310,2,7,14,11,2,1,1
19923026,19923026,310,2,778,30,11,1,1,1
19923167,19923167,310,2,778,30,11,1,1,1
19921174,19921174,310,2,797,16,13,1,1,1
19924100,19924100,311,2,803,17,11,1,1,1
19922197,19922197,311,2,66,30,1,1,1,1
19923207,19923207,311,2,778,30,11,1,1,1
19922152,19922152,311,2,66,16,1,1,1,1
19921418,19921418,311,2,797,16,11,1,1,1
19923083,19923083,311,2,778,16,11,1,1,1
19925142,19925142,311,2,7,21,11,1,1,1
19924003,19924003,311,2,803,14,11,2,1,1
19922100,19922100,311,2,66,16,1,2,1,1
19925076,19925076,311,2,7,14,11,1,1,1
19925171,19925171,311,2,7,17,11,2,2,1
19921161,19921161,311,2,797,17,11,2,1,1
19925135,19925135,311,2,7,16,11,1,1,1
19926025,19926025,311,2,668,30,11,2,1,1
19921491,19921491,311,2,797,14,11,1,1,1
19921535,19921535,311,2,797,17,11,2,1,1
19925152,19925152,311,2,7,14,11,1,1,1
19923112,19923112,311,2,778,16,11,2,1,1
19921090,19921090,311,2,797,16,11,2,1,1
19921436,19921436,311,2,797,16,11,1,1,1
19921127,19921127,311,2,797,16,11,2,1,1
19923165,19923165,311,2,778,30,11,1,1,1
19925133,19925133,311,2,7,14,11,2,4,1
19925036,19925036,311,2,7,14,11,1,1,1
19922253,19922253,311,2,66,30,1,1,1,1
19925116,19925116,311,2,7,17,11,2,1,1
19921018,19921018,311,2,797,16,11,1,1,1
19921451,19921451,311,2,797,30,11,1,1,1
19922207,19922207,311,2,66,30,1,1,1,1
19921031,19921031,311,2,797,30,11,1,1,1
19923131,19923131,312,2,778,16,11,1,1,1
19925087,19925087,312,2,7,14,11,1,1,1
19922178,19922178,312,2,66,30,1,2,1,1
19921532,19921532,312,2,797,17,11,1,1,1
19921158,19921158,312,2,797,30,11,1,1,1
19921179,19921179,312,2,797,17,11,2,1,1
19921338,19921338,312,2,797,16,11,1,2,1
19923174,19923174,312,2,778,6,11,2,1,1
19921029,19921029,312,2,797,17,11,2,1,1
19923035,19923035,312,2,778,30,11,1,2,1
19925162,19925162,312,2,7,14,11,2,2,1
19922059,19922059,312,2,66,30,1,2,1,1
19923245,19923245,312,2,778,30,11,1,1,1
19923120,19923120,312,2,778,30,11,2,2,1
19922029,19922029,312,2,66,30,1,1,1,1
19921252,19921252,313,2,797,30,11,1,1,1
19921116,19921116,313,2,797,21,11,2,1,1
19921371,19921371,313,2,797,16,11,1,1,1
19921197,19921197,313,2,797,16,11,1,1,1
19924096,19924096,313,2,803,16,11,2,1,1
19923016,19923016,313,2,778,30,12,2,1,1
19922089,19922089,313,2,66,16,1,1,1,1
19923319,19923319,313,2,778,17,11,1,1,1
19921555,19921555,313,2,797,16,11,2,1,1
19922264,19922264,313,2,66,16,1,2,1,1
19925079,19925079,313,2,7,16,11,1,1,1
19923334,19923334,313,2,778,30,12,2,1,1
19922294,19922294,313,2,66,95,1,1,1,1
19921289,19921289,313,2,797,14,11,2,1,1
19926040,19926040,314,2,668,30,11,1,1,1
19922208,19922208,314,2,66,16,1,2,1,1
19923221,19923221,314,2,778,17,11,2,2,1
19922060,19922060,314,2,66,16,1,1,1,1
19921515,19921515,314,2,797,6,11,2,1,1
19924082,19924082,314,2,803,14,11,2,1,1
19923247,19923247,314,2,778,17,11,2,1,1
19921247,19921247,314,2,797,30,12,2,1,1
19922334,19922334,314,2,66,95,1,1,1,1
19921488,19921488,314,2,797,17,11,1,1,1
19921282,19921282,314,2,797,6,11,2,1,1
19921397,19921397,314,2,797,16,11,2,1,1
19922053,19922053,314,2,66,16,1,1,1,1
19921473,19921473,314,2,797,30,11,2,1,1
19921014,19921014,314,2,797,16,11,2,1,1
19925161,19925161,314,2,7,21,11,1,1,1
19921181,19921181,314,2,797,30,11,1,1,1
19923339,19923339,314,2,778,16,11,1,1,1
19921044,19921044,315,2,797,30,12,2,1,1
19922140,19922140,315,2,66,16,1,2,1,1
19921135,19921135,315,2,797,16,11,1,1,1
19923286,19923286,315,2,778,16,13,1,1,1
19926037,19926037,315,2,668,16,12,2,1,1
19922044,19922044,315,2,66,95,1,2,1,1
19921262,19921262,315,2,797,21,11,1,1,1
19922354,19922354,315,2,66,16,1,2,1,1
19921343,19921343,315,2,797,30,11,1,1,1
19922157,19922157,315,2,66,16,1,1,1,1
19921154,19921154,315,2,797,17,11,1,1,1
19922097,19922097,315,2,66,16,1,2,1,1
19922025,19922025,315,2,66,16,1,1,1,1
19921225,19921225,315,2,797,16,11,1,1,1
19922114,19922114,315,2,66,30,1,2,1,1
19923285,19923285,315,2,778,16,12,1,1,1
19923101,19923101,315,2,778,30,11,1,2,1
19921551,19921551,302,2,797,30,12,1,1,1
19921543,19921543,302,2,797,30,12,2,4,1
19922268,19922268,302,2,66,16,1,1,1,1
19922183,19922183,302,2,66,16,1,1,1,1
19921057,19921057,302,2,797,17,12,2,1,1
19923337,19923337,302,2,778,16,11,1,1,1
19921232,19921232,302,2,797,21,11,2,1,1
19924016,19924016,302,2,803,16,11,1,1,1
19921383,19921383,302,2,797,30,11,2,1,1
19923273,19923273,302,2,778,16,11,2,2,1
19923136,19923136,302,2,778,17,11,2,1,1
19921430,19921430,302,2,797,17,11,1,1,1
19924090,19924090,302,2,803,16,11,1,1,1
19922250,19922250,302,2,66,30,1,1,2,1
19923097,19923097,302,2,778,16,11,1,1,1
19924067,19924067,302,2,803,16,11,1,1,1
19922052,19922052,302,2,66,95,1,2,1,1
19922047,19922047,302,2,66,30,1,1,1,1
19923270,19923270,302,2,778,16,11,1,1,1
19921554,19921554,303,2,797,30,11,1,1,1
19922251,19922251,303,2,66,16,1,1,1,1
19923029,19923029,303,2,778,16,11,1,1,1
19921353,19921353,303,2,797,17,11,2,2,1
19921318,19921318,303,2,797,16,11,1,1,1
19923343,19923343,303,2,778,16,11,2,1,1
19921336,19921336,303,2,797,30,11,1,1,1
19924038,19924038,303,2,803,16,11,2,1,1
19921360,19921360,303,2,797,6,11,2,1,1
19921500,19921500,303,2,797,17,11,2,1,1
19921211,19921211,303,2,797,16,11,2,1,1
19921437,19921437,303,2,797,30,11,2,1,1
19921375,19921375,303,2,797,30,11,2,2,1
19925089,19925089,303,2,7,14,11,1,1,1
19923166,19923166,303,2,778,16,11,2,1,1
19923327,19923327,303,2,778,17,11,1,1,1
19921069,19921069,303,2,797,16,11,2,1,1
19921068,19921068,303,2,797,30,12,2,1,1
19921102,19921102,303,2,797,30,12,2,2,1
19921033,19921033,303,2,797,17,11,1,1,1
19923090,19923090,304,2,778,16,11,1,1,1
19923228,19923228,304,2,778,16,11,1,1,1
19921493,19921493,304,2,797,16,11,1,1,1
19921306,19921306,304,2,797,30,12,1,1,1
19923300,19923300,304,2,778,16,11,1,1,1
19921431,19921431,304,2,797,30,11,1,1,1
19922057,19922057,304,2,66,30,1,1,1,1
19921448,19921448,304,2,797,16,11,1,1,1
19921091,19921091,304,2,797,14,12,2,1,1
19923314,19923314,304,2,778,30,11,1,1,1
19923298,19923298,304,2,778,30,12,2,1,1
19921019,19921019,304,2,797,30,12,2,2,1
19921132,19921132,304,2,797,16,11,2,1,1
19922225,19922225,304,2,66,30,1,2,1,1
19922063,19922063,304,2,66,95,1,1,1,1
19922074,19922074,304,2,66,16,1,1,1,1
19922122,19922122,304,2,66,30,1,2,1,1
19921035,19921035,304,2,797,16,11,2,1,1
19921483,19921483,304,2,797,30,11,2,1,1
19925102,19925102,304,2,7,14,11,2,1,1
19925113,19925113,304,2,7,14,11,1,1,1
19921574,19921574,304,2,797,17,11,1,1,1
19921374,19921374,305,2,797,30,11,1,1,1
19923018,19923018,305,2,778,17,11,2,2,1
19922125,19922125,305,2,66,30,1,1,1,1
19926041,19926041,305,2,668,30,11,1,1,1
19923297,19923297,305,2,778,30,12,2,2,1
19921567,19921567,305,2,797,17,11,2,2,1
19924083,19924083,305,2,803,30,11,2,1,1
19925144,19925144,305,2,7,16,11,1,1,1
19923183,19923183,305,2,778,30,11,1,1,1
19923098,19923098,305,2,778,30,11,1,1,1
19924135,19924135,305,2,803,14,11,1,1,1
19923043,19923043,305,2,778,30,11,1,1,1
19924018,19924018,305,2,803,14,11,1,1,1
19923249,19923249,305,2,778,30,11,1,1,1
19921156,19921156,305,2,797,30,11,1,1,1
19923342,19923342,305,2,778,30,11,1,1,1
19921216,19921216,305,2,797,30,11,1,1,1
19924030,19924030,305,2,803,17,11,1,1,1
19924034,19924034,306,2,803,16,11,1,1,1
19921073,19921073,306,2,797,30,12,1,1,1
19922298,19922298,306,2,66,30,2,1,1,1
19922198,19922198,306,2,66,95,1,2,2,1
19921100,19921100,306,2,797,30,12,2,1,1
19923357,19923357,306,2,778,16,11,2,1,1
19922021,19922021,306,2,66,16,1,2,1,1
19921552,19921552,306,2,797,16,11,1,1,1
19923014,19923014,306,2,778,16,11,2,1,1
19921449,19921449,306,2,797,30,11,1,1,1
19921562,19921562,306,2,797,30,11,1,2,1
19924101,19924101,306,2,803,14,11,1,2,1
19924024,19924024,306,2,803,16,13,1,1,1
19921295,19921295,306,2,797,16,11,2,1,1
19922223,19922223,306,2,66,16,1,2,1,1
19922345,19922345,306,2,66,30,1,2,1,1
19921389,19921389,306,2,797,17,11,2,1,1
19922173,19922173,307,2,66,30,1,1,1,1
19921151,19921151,307,2,797,17,11,2,1,1
19921113,19921113,307,2,797,16,11,1,1,1
19921456,19921456,307,2,797,30,11,2,1,1
19923192,19923192,307,2,778,30,11,2,1,1
19922070,19922070,307,2,66,16,1,1,1,1
19923157,19923157,307,2,778,23,13,2,1,1
19921248,19921248,307,2,797,16,12,2,1,1
19921293,19921293,307,2,797,16,12,2,1,1
19925071,19925071,307,2,7,17,11,1,1,1
19922304,19922304,307,2,66,30,1,2,1,1
19923078,19923078,307,2,778,16,11,1,1,1
19921285,19921285,307,2,797,30,12,2,1,1
19921147,19921147,307,2,797,30,11,2,1,1
19921023,19921023,307,2,797,16,11,1,1,1
19921495,19921495,307,2,797,16,11,2,1,1
19921153,19921153,307,2,797,17,11,2,1,1
19923115,19923115,307,2,778,17,12,1,1,1
19923048,19923048,307,2,778,17,11,2,1,1
19921387,19921387,308,2,797,30,11,2,3,1
19921266,19921266,308,2,797,30,12,1,1,1
19922161,19922161,308,2,66,95,1,2,1,1
19923272,19923272,308,2,778,16,11,2,1,1
19923220,19923220,308,2,778,30,11,1,1,1
19923177,19923177,308,2,778,17,11,2,1,1
19926021,19926021,308,2,668,30,11,2,1,1
19922061,19922061,308,2,66,95,1,2,1,1
19923352,19923352,308,2,778,16,11,1,1,1
19922234,19922234,308,2,66,30,1,1,1,1
19921505,19921505,308,2,797,30,11,1,1,1
19922058,19922058,308,2,66,6,1,1,1,1
19922283,19922283,308,2,66,30,1,2,1,1
19923147,19923147,308,2,778,30,11,1,1,1
19921312,19921312,308,2,797,30,11,2,1,1
19923072,19923072,308,2,778,16,11,2,1,1
19926005,19926005,308,2,668,16,11,1,1,1
19923134,19923134,295,2,778,17,11,2,1,1
19923170,19923170,295,2,778,30,11,2,1,1
19923315,19923315,295,2,778,30,11,1,1,1
19921024,19921024,295,2,797,30,11,2,1,1
19923074,19923074,295,2,778,30,11,2,1,1
19922295,19922295,295,2,66,16,1,1,1,1
19923296,19923296,295,2,778,30,12,2,1,1
19922123,19922123,295,2,66,16,2,1,1,1
19921097,19921097,295,2,797,14,11,1,1,1
19921125,19921125,295,2,797,30,11,1,1,1
19924014,19924014,295,2,803,30,11,1,1,1
19921354,19921354,295,2,797,30,11,1,2,1
19922364,19922364,295,2,66,16,1,2,1,1
19921253,19921253,295,2,797,16,11,1,1,1
19921321,19921321,295,2,797,16,11,2,1,1
19924102,19924102,295,2,803,30,11,1,1,1
19923113,19923113,295,2,778,16,11,2,1,1
19921220,19921220,295,2,797,30,11,1,1,1
19923254,19923254,296,2,778,30,11,2,1,1
19925020,19925020,296,2,7,6,11,1,1,1
19923263,19923263,296,2,778,16,11,1,1,1
19922281,19922281,296,2,66,16,1,1,1,1
19923022,19923022,296,2,778,30,11,1,1,1
19921150,19921150,296,2,797,30,11,1,2,1
19922194,19922194,296,2,66,30,2,2,1,1
19925153,19925153,296,2,7,14,11,1,3,1
19921277,19921277,296,2,797,16,11,2,1,1
19923105,19923105,296,2,778,16,11,1,1,1
19924012,19924012,296,2,803,14,11,1,1,1
19921077,19921077,296,2,797,30,11,2,3,1
19921028,19921028,296,2,797,30,12,1,1,1
19923051,19923051,296,2,778,17,11,2,1,1
19924031,19924031,296,2,803,17,11,1,1,1
19923243,19923243,297,2,778,30,11,1,1,1
19925093,19925093,297,2,7,17,11,1,1,1
19921452,19921452,297,2,797,30,11,1,1,1
19924010,19924010,297,2,803,17,11,1,1,1
19924074,19924074,297,2,803,17,11,1,1,1
19921518,19921518,297,2,797,16,11,1,1,1
19921310,19921310,297,2,797,21,11,1,1,1
19923193,19923193,297,2,778,16,11,1,1,1
19921396,19921396,297,2,797,16,11,1,1,1
19925082,19925082,297,2,7,6,11,2,1,1
19923125,19923125,297,2,778,30,11,2,2,1
19921463,19921463,297,2,797,30,11,1,1,1
19924134,19924134,297,2,803,16,11,2,1,1
19921291,19921291,297,2,797,17,11,2,2,1
19925047,19925047,297,2,7,16,11,1,2,1
19923289,19923289,297,2,778,21,11,1,1,1
19923268,19923268,297,2,778,30,11,1,1,1
19921207,19921207,297,2,797,30,11,2,2,1
19924138,19924138,297,2,803,14,11,1,1,1
19924076,19924076,297,2,803,30,11,2,1,1
19923266,19923266,297,2,778,16,11,1,1,1
19923280,19923280,297,2,778,16,11,1,1,1
19924064,19924064,297,2,803,30,11,1,1,1
19925003,19925003,297,2,7,14,11,2,1,1
19923103,19923103,297,2,778,30,12,1,1,1
19923275,19923275,297,2,778,16,11,1,1,1
19923073,19923073,297,2,778,30,11,1,1,1
19922252,19922252,297,2,66,30,1,1,1,1
19923054,19923054,298,2,778,30,11,2,1,1
19921417,19921417,298,2,797,30,11,1,1,1
19921099,19921099,298,2,797,21,11,2,1,1
19921363,19921363,298,2,797,16,11,1,1,1
19924068,19924068,298,2,803,16,11,1,3,1
19921235,19921235,298,2,797,16,11,1,1,1
19924116,19924116,298,2,803,30,11,1,1,1
19924123,19924123,298,2,803,14,11,1,1,1
19921221,19921221,298,2,797,30,11,1,1,1
19921546,19921546,298,2,797,17,11,1,1,1
19921095,19921095,298,2,797,30,11,1,1,1
19921040,19921040,298,2,797,16,11,2,1,1
19921148,19921148,298,2,797,30,11,2,2,1
19923307,19923307,298,2,778,16,11,1,1,1
19921320,19921320,298,2,797,16,11,1,1,1
19922237,19922237,298,2,66,16,1,1,1,1
19922288,19922288,298,2,66,16,1,2,1,1
19922269,19922269,298,2,66,6,1,1,1,1
19922347,19922347,298,2,66,30,2,2,1,1
19922306,19922306,298,2,66,30,1,2,1,1
19922275,19922275,299,2,66,16,1,1,1,1
19921528,19921528,299,2,797,21,11,2,1,1
19923176,19923176,299,2,778,16,12,2,1,1
19921526,19921526,299,2,797,30,11,1,1,1
19923033,19923033,299,2,778,16,13,2,1,1
19921512,19921512,299,2,797,14,11,1,1,1
19923239,19923239,299,2,778,30,11,2,1,1
19922106,19922106,299,2,66,16,1,1,1,1
19925063,19925063,299,2,7,21,11,2,1,1
19923248,19923248,299,2,778,16,11,1,1,1
19922195,19922195,299,2,66,95,1,1,1,1
19925139,19925139,299,2,7,14,11,2,1,1
19924065,19924065,299,2,803,16,11,2,1,1
19921453,19921453,299,2,797,16,11,1,1,1
19922229,19922229,299,2,66,16,1,2,1,1
19923096,19923096,299,2,778,16,11,1,1,1
19921101,19921101,299,2,797,30,11,2,3,1
19925048,19925048,299,2,7,16,11,1,1,1
19924109,19924109,299,2,803,17,11,1,1,1
19922026,19922026,299,2,66,95,1,1,1,1
19925052,19925052,299,2,7,14,11,1,1,1
19923031,19923031,299,2,778,16,11,1,1,1
19923041,19923041,299,2,778,16,11,2,1,1
19926020,19926020,299,2,668,16,11,1,1,1
19923295,19923295,300,2,778,30,11,1,1,1
19923335,19923335,300,2,778,16,11,1,1,1
19922236,19922236,300,2,66,30,1,2,1,1
19921140,19921140,300,2,797,30,11,2,2,1
19921520,19921520,300,2,797,30,11,2,1,1
19921173,19921173,300,2,797,16,11,1,1,1
19921379,19921379,300,2,797,30,12,2,2,1
19922075,19922075,300,2,66,16,1,2,1,1
19921441,19921441,300,2,797,17,11,1,1,1
19924001,19924001,300,2,803,30,11,2,1,1
19923349,19923349,300,2,778,16,11,1,1,1
19922085,19922085,300,2,66,30,1,1,1,1
19922165,19922165,300,2,66,95,2,2,1,1
19924025,19924025,300,2,803,30,11,1,1,1
19921083,19921083,301,2,797,30,12,1,1,1
19925154,19925154,301,2,7,14,11,2,3,1
19921131,19921131,301,2,797,6,12,2,1,1
19922180,19922180,301,2,66,95,1,1,1,1
19922351,19922351,301,2,66,30,1,2,1,1
19923100,19923100,301,2,778,30,12,2,1,1
19921490,19921490,301,2,797,16,12,2,1,1
19923230,19923230,301,2,778,16,11,1,1,1
19925041,19925041,301,2,7,14,11,1,1,1
19924057,19924057,301,2,803,16,11,2,1,1
19925038,19925038,301,2,7,6,12,2,1,1
19922205,19922205,301,2,66,16,1,2,1,1
19923140,19923140,301,2,778,17,11,1,1,1
19924085,19924085,301,2,803,14,12,2,2,1
19921226,19921226,301,2,797,16,11,1,1,1
19921294,19921294,288,2,797,16,11,1,1,1
19922262,19922262,288,2,66,30,1,1,1,1
19921446,19921446,288,2,797,30,11,1,1,1
19923178,19923178,288,2,778,30,11,1,1,1
19921275,19921275,288,2,797,16,11,1,1,1
19923159,19923159,288,2,778,16,11,2,1,1
19925100,19925100,288,2,7,30,11,1,1,1
19922259,19922259,288,2,66,30,1,2,1,1
19924132,19924132,288,2,803,16,11,1,1,1
19922331,19922331,288,2,66,16,1,2,1,1
19922316,19922316,288,2,66,16,1,1,1,1
19923055,19923055,288,2,778,30,11,1,1,1
19921470,19921470,288,2,797,16,11,2,1,1
19923015,19923015,288,2,778,16,11,1,1,1
19923317,19923317,288,2,778,16,11,2,1,1
19923124,19923124,288,2,778,30,11,2,1,1
19921351,19921351,288,2,797,17,12,1,1,1
19923190,19923190,288,2,778,16,11,1,1,1
19921377,19921377,288,2,797,16,11,1,1,1
19921356,19921356,288,2,797,16,11,2,1,1
19921393,19921393,288,2,797,16,11,1,1,1
19922039,19922039,288,2,66,16,1,1,1,1
19923180,19923180,288,2,778,30,11,2,1,1
19923114,19923114,288,2,778,17,11,2,1,1
19922314,19922314,288,2,66,30,1,2,2,1
19923209,19923209,288,2,778,30,12,2,1,1
19923106,19923106,288,2,778,30,11,2,1,1
19922255,19922255,288,2,66,16,1,2,1,1
19924130,19924130,288,2,803,16,11,2,1,1
19921123,19921123,288,2,797,30,11,2,1,1
19922031,19922031,288,2,66,30,1,1,1,1
19921411,19921411,288,2,797,16,11,2,1,1
19921358,19921358,289,2,797,30,11,1,1,1
19921531,19921531,289,2,797,17,11,2,1,1
19923011,19923011,289,2,778,16,11,1,1,1
19921322,19921322,289,2,797,30,11,2,1,1
19923095,19923095,289,2,778,16,11,1,1,1
19923087,19923087,289,2,778,30,11,2,1,1
19923309,19923309,289,2,778,30,11,1,1,1
19925169,19925169,289,2,7,14,11,1,1,1
19926002,19926002,289,2,668,16,11,2,1,1
19921013,19921013,289,2,797,21,12,2,1,1
19923104,19923104,289,2,778,30,11,2,5,1
19923132,19923132,289,2,778,30,11,1,1,1
19923237,19923237,289,2,778,16,11,1,1,1
19923069,19923069,289,2,778,17,11,1,1,1
19921050,19921050,289,2,797,16,11,2,1,1
19925105,19925105,289,2,7,16,11,1,1,1
19921323,19921323,289,2,797,16,13,2,2,1
19922117,19922117,290,2,66,16,1,1,1,1
19922151,19922151,290,2,66,30,1,2,1,1
19922270,19922270,290,2,66,30,1,1,1,1
19921479,19921479,290,2,797,30,12,2,1,1
19922308,19922308,290,2,66,95,1,1,1,1
19921193,19921193,290,2,797,14,11,1,1,1
19921242,19921242,290,2,797,16,11,2,1,1
19921168,19921168,290,2,797,30,11,2,2,1
19926014,19926014,290,2,668,30,11,2,1,1
19923274,19923274,290,2,778,30,11,2,3,1
19921185,19921185,290,2,797,30,12,2,1,1
19926013,19926013,290,2,668,17,11,2,1,1
19922167,19922167,290,2,66,30,1,2,1,1
19923218,19923218,290,2,778,30,11,1,1,1
